label,waypoint,x,y,z,laps,frames,fps_avg,fps_median,fps_1pct_low,frame_ms_avg,frame_ms_1pct_low,spread_pct,spread_1pct_pct,managed_mb,rss_mb,settled_after_s,settle_timeouts
steady-stats-off-2026-08-17-2,spawn-horizon,512020,190,512010,1,19935,443.0,445.0,287.5,2.26,3.48,0.0,0.0,1821,3940,21.0,0
