label,waypoint,x,y,z,laps,frames,fps_avg,fps_median,fps_1pct_low,frame_ms_avg,frame_ms_1pct_low,spread_pct,spread_1pct_pct,managed_mb,rss_mb,settled_after_s,settle_timeouts
saturated-assist-validation,saturated-assist,512020,190,512010,1,19162,638.7,631.9,430.1,1.57,2.32,0.0,0.0,1445,3032,45.0,0
