label,waypoint,x,y,z,laps,frames,fps_avg,fps_median,fps_1pct_low,frame_ms_avg,frame_ms_1pct_low,spread_pct,spread_1pct_pct,managed_mb,rss_mb,settled_after_s,settle_timeouts
completed-generation-validation,completed-generation,512020,190,512010,1,12995,433.2,430.9,316.6,2.31,3.16,0.0,0.0,1546,3922,90.0,0
