label,waypoint,x,y,z,laps,frames,fps_avg,fps_median,fps_1pct_low,frame_ms_avg,frame_ms_1pct_low,spread_pct,spread_1pct_pct,managed_mb,rss_mb,settled_after_s,settle_timeouts
assist-tail-progress-log-fix-2026-08-18,saturated-assist,512020,190,512010,1,13521,450.7,449.5,299.3,2.22,3.34,0.0,0.0,1991,3438,45.0,0
